Fecha,Origen,Destino,Viajes
2020-04-06,Providencia,San Miguel,642
2020-04-06,Providencia,San Ramon,218
2020-04-06,Providencia,Santiago,4477
2020-04-06,Providencia,Vitacura,217
2020-04-06,Pudahuel,Puente Alto,366
2020-04-06,Pudahuel,Quilicura,301
2020-04-06,Pudahuel,Quinta Normal,1044
2020-04-06,Pudahuel,Recoleta,796
2020-04-06,Pudahuel,Renca,316
2020-04-06,Pudahuel,San Bernardo,126
2020-04-06,Pudahuel,San Joaquin,294
2020-04-06,Pudahuel,San Miguel,505
2020-04-06,Pudahuel,San Ramon,76
2020-04-06,Pudahuel,Santiago,3733
2020-04-06,Pudahuel,Vitacura,82
2020-04-06,Puente Alto,Quilicura,429
2020-04-06,Puente Alto,Quinta Normal,356
2020-04-06,Puente Alto,Recoleta,937
2020-04-06,Puente Alto,Renca,75
2020-04-06,Puente Alto,San Bernardo,151
2020-04-06,Puente Alto,San Joaquin,760
2020-04-06,Puente Alto,San Miguel,678
2020-04-06,Puente Alto,San Ramon,255
2020-04-06,Puente Alto,Santiago,3262
2020-04-06,Puente Alto,Vitacura,125
2020-04-06,Quilicura,Quinta Normal,251
2020-04-06,Quilicura,Recoleta,1025
2020-04-06,Quilicura,Renca,645
2020-04-06,Quilicura,San Bernardo,114
2020-04-06,Quilicura,San Joaquin,128
2020-04-06,Quilicura,San Miguel,518
2020-04-06,Quilicura,San Ramon,115
2020-04-06,Quilicura,Santiago,3678
2020-04-06,Quilicura,Vitacura,80
2020-04-06,Quinta Normal,Recoleta,412
2020-04-06,Quinta Normal,Renca,387
2020-04-06,Quinta Normal,San Bernardo,161
2020-04-06,Quinta Normal,San Joaquin,135
2020-04-06,Quinta Normal,San Miguel,297
2020-04-06,Quinta Normal,San Ramon,60
2020-04-06,Quinta Normal,Santiago,2712
2020-04-06,Quinta Normal,Vitacura,89
2020-04-06,Recoleta,Renca,310
2020-04-06,Recoleta,San Bernardo,261
2020-04-06,Recoleta,San Joaquin,270
2020-04-06,Recoleta,San Miguel,1316
2020-04-06,Recoleta,San Ramon,224
2020-04-06,Recoleta,Santiago,4243
2020-04-06,Recoleta,Vitacura,126
2020-04-06,Renca,San Bernardo,79
2020-04-06,Renca,San Joaquin,103
2020-04-06,Renca,San Miguel,203
2020-04-06,Renca,San Ramon,50
2020-04-06,Renca,Santiago,1575
2020-04-06,Renca,Vitacura,71
2020-04-06,San Bernardo,San Joaquin,134
2020-04-06,San Bernardo,San Miguel,453
2020-04-06,San Bernardo,San Ramon,50
2020-04-06,San Bernardo,Santiago,1416
2020-04-06,San Bernardo,Vitacura,30
2020-04-06,San Joaquin,San Miguel,472
2020-04-06,San Joaquin,San Ramon,78
2020-04-06,San Joaquin,Santiago,1083
2020-04-06,San Joaquin,Vitacura,2
2020-04-06,San Miguel,San Ramon,338
2020-04-06,San Miguel,Santiago,3195
2020-04-06,San Miguel,Vitacura,27
2020-04-06,San Ramon,Santiago,774
2020-04-06,San Ramon,Vitacura,23
2020-04-06,Santiago,Vitacura,337
2020-04-07,Cerrillos,Cerro Navia,52
2020-04-07,Cerrillos,Conchali,67
2020-04-07,Cerrillos,El Bosque,33
2020-04-07,Cerrillos,Estacion Central,787
2020-04-07,Cerrillos,Huechuraba,26
2020-04-07,Cerrillos,Independencia,129
2020-04-07,Cerrillos,La Cisterna,239
2020-04-07,Cerrillos,La Florida,208
2020-04-07,Cerrillos,La Granja,15
2020-04-07,Cerrillos,La Pintana,11
2020-04-07,Cerrillos,La Reina,72
2020-04-07,Cerrillos,Las Condes,193
2020-04-07,Cerrillos,Lo Barnechea,19
2020-04-07,Cerrillos,Lo Espejo,234
2020-04-07,Cerrillos,Lo Prado,78
2020-04-07,Cerrillos,Macul,106
2020-04-07,Cerrillos,Maipu,1983
2020-04-07,Cerrillos,Nunoa,327
2020-04-07,Cerrillos,Pedro Aguirre Cerda,202
2020-04-07,Cerrillos,Penalolen,101
2020-04-07,Cerrillos,Providencia,387
2020-04-07,Cerrillos,Pudahuel,89
2020-04-07,Cerrillos,Puente Alto,160
2020-04-07,Cerrillos,Quilicura,86
2020-04-07,Cerrillos,Quinta Normal,116
2020-04-07,Cerrillos,Recoleta,341
2020-04-07,Cerrillos,Renca,65
2020-04-07,Cerrillos,San Bernardo,194
2020-04-07,Cerrillos,San Joaquin,123
2020-04-07,Cerrillos,San Miguel,245
2020-04-07,Cerrillos,San Ramon,41
2020-04-07,Cerrillos,Santiago,1213
2020-04-07,Cerrillos,Vitacura,23
2020-04-07,Cerro Navia,Conchali,60
2020-04-07,Cerro Navia,El Bosque,21
2020-04-07,Cerro Navia,Estacion Central,474
2020-04-07,Cerro Navia,Huechuraba,40
2020-04-07,Cerro Navia,Independencia,96
2020-04-07,Cerro Navia,La Cisterna,244
2020-04-07,Cerro Navia,La Florida,301
2020-04-07,Cerro Navia,La Granja,10
2020-04-07,Cerro Navia,La Pintana,10
2020-04-07,Cerro Navia,La Reina,75
2020-04-07,Cerro Navia,Las Condes,319
2020-04-07,Cerro Navia,Lo Barnechea,30
2020-04-07,Cerro Navia,Lo Espejo,28
2020-04-07,Cerro Navia,Lo Prado,668
2020-04-07,Cerro Navia,Macul,120
2020-04-07,Cerro Navia,Maipu,383
2020-04-07,Cerro Navia,Nunoa,207
2020-04-07,Cerro Navia,Pedro Aguirre Cerda,31
2020-04-07,Cerro Navia,Penalolen,99
2020-04-07,Cerro Navia,Providencia,558
2020-04-07,Cerro Navia,Pudahuel,1256
2020-04-07,Cerro Navia,Puente Alto,104
2020-04-07,Cerro Navia,Quilicura,149
2020-04-07,Cerro Navia,Quinta Normal,1267
2020-04-07,Cerro Navia,Recoleta,245
2020-04-07,Cerro Navia,Renca,200
2020-04-07,Cerro Navia,San Bernardo,74
2020-04-07,Cerro Navia,San Joaquin,131
2020-04-07,Cerro Navia,San Miguel,259
2020-04-07,Cerro Navia,San Ramon,34
2020-04-07,Cerro Navia,Santiago,1881
2020-04-07,Cerro Navia,Vitacura,128
2020-04-07,Conchali,El Bosque,26
2020-04-07,Conchali,Estacion Central,444
2020-04-07,Conchali,Huechuraba,363
2020-04-07,Conchali,Independencia,1368
2020-04-07,Conchali,La Cisterna,325
2020-04-07,Conchali,La Florida,301
2020-04-07,Conchali,La Granja,24
2020-04-07,Conchali,La Pintana,5
2020-04-07,Conchali,La Reina,155
2020-04-07,Conchali,Las Condes,228
2020-04-07,Conchali,Lo Barnechea,14
2020-04-07,Conchali,Lo Espejo,30
2020-04-07,Conchali,Lo Prado,260
2020-04-07,Conchali,Macul,100
2020-04-07,Conchali,Maipu,137
2020-04-07,Conchali,Nunoa,308
2020-04-07,Conchali,Pedro Aguirre Cerda,61
2020-04-07,Conchali,Penalolen,181
2020-04-07,Conchali,Providencia,408
2020-04-07,Conchali,Pudahuel,190
2020-04-07,Conchali,Puente Alto,185
2020-04-07,Conchali,Quilicura,1113
2020-04-07,Conchali,Quinta Normal,141
2020-04-07,Conchali,Recoleta,1104
2020-04-07,Conchali,Renca,281
2020-04-07,Conchali,San Bernardo,76
2020-04-07,Conchali,San Joaquin,106
2020-04-07,Conchali,San Miguel,279
2020-04-07,Conchali,San Ramon,60
2020-04-07,Conchali,Santiago,1978
2020-04-07,Conchali,Vitacura,46
2020-04-07,El Bosque,Estacion Central,666
2020-04-07,El Bosque,Huechuraba,29
2020-04-07,El Bosque,Independencia,70
2020-04-07,El Bosque,La Cisterna,866
2020-04-07,El Bosque,La Florida,202
2020-04-07,El Bosque,La Granja,22
2020-04-07,El Bosque,La Pintana,129
2020-04-07,El Bosque,La Reina,38
2020-04-07,El Bosque,Las Condes,201
2020-04-07,El Bosque,Lo Barnechea,9
2020-04-07,El Bosque,Lo Espejo,92
2020-04-07,El Bosque,Lo Prado,130
2020-04-07,El Bosque,Macul,44
2020-04-07,El Bosque,Maipu,53
2020-04-07,El Bosque,Nunoa,135
2020-04-07,El Bosque,Pedro Aguirre Cerda,210
2020-04-07,El Bosque,Penalolen,96
2020-04-07,El Bosque,Providencia,372
2020-04-07,El Bosque,Pudahuel,44
2020-04-07,El Bosque,Puente Alto,175
2020-04-07,El Bosque,Quilicura,74
2020-04-07,El Bosque,Quinta Normal,67
2020-04-07,El Bosque,Recoleta,219
2020-04-07,El Bosque,Renca,20
2020-04-07,El Bosque,San Bernardo,528
2020-04-07,El Bosque,San Joaquin,84
2020-04-07,El Bosque,San Miguel,322
2020-04-07,El Bosque,San Ramon,36
2020-04-07,El Bosque,Santiago,779
2020-04-07,El Bosque,Vitacura,20
2020-04-07,Estacion Central,Huechuraba,138
2020-04-07,Estacion Central,Independencia,461
2020-04-07,Estacion Central,La Cisterna,694
2020-04-07,Estacion Central,La Florida,531
2020-04-07,Estacion Central,La Granja,60
2020-04-07,Estacion Central,La Pintana,62
2020-04-07,Estacion Central,La Reina,260
2020-04-07,Estacion Central,Las Condes,944
2020-04-07,Estacion Central,Lo Barnechea,51
2020-04-07,Estacion Central,Lo Espejo,373
2020-04-07,Estacion Central,Lo Prado,1985
2020-04-07,Estacion Central,Macul,190
2020-04-07,Estacion Central,Maipu,2291
2020-04-07,Estacion Central,Nunoa,672
2020-04-07,Estacion Central,Pedro Aguirre Cerda,433
2020-04-07,Estacion Central,Penalolen,448
2020-04-07,Estacion Central,Providencia,1400
2020-04-07,Estacion Central,Pudahuel,909
2020-04-07,Estacion Central,Puente Alto,440
2020-04-07,Estacion Central,Quilicura,574
2020-04-07,Estacion Central,Quinta Normal,600
2020-04-07,Estacion Central,Recoleta,1405
2020-04-07,Estacion Central,Renca,348
2020-04-07,Estacion Central,San Bernardo,1493
2020-04-07,Estacion Central,San Joaquin,189
2020-04-07,Estacion Central,San Miguel,737
2020-04-07,Estacion Central,San Ramon,210
2020-04-07,Estacion Central,Santiago,5528
2020-04-07,Estacion Central,Vitacura,101
2020-04-07,Huechuraba,Independencia,172
2020-04-07,Huechuraba,La Cisterna,120
2020-04-07,Huechuraba,La Florida,109
2020-04-07,Huechuraba,La Granja,9
2020-04-07,Huechuraba,La Pintana,6
2020-04-07,Huechuraba,La Reina,17
2020-04-07,Huechuraba,Las Condes,57
2020-04-07,Huechuraba,Lo Barnechea,8
2020-04-07,Huechuraba,Lo Espejo,17
2020-04-07,Huechuraba,Lo Prado,108
2020-04-07,Huechuraba,Macul,36
2020-04-07,Huechuraba,Maipu,74
2020-04-07,Huechuraba,Nunoa,78
2020-04-07,Huechuraba,Pedro Aguirre Cerda,33
2020-04-07,Huechuraba,Penalolen,43
2020-04-07,Huechuraba,Providencia,102
2020-04-07,Huechuraba,Pudahuel,52
2020-04-07,Huechuraba,Puente Alto,84
2020-04-07,Huechuraba,Quilicura,628
2020-04-07,Huechuraba,Quinta Normal,71
2020-04-07,Huechuraba,Recoleta,543
2020-04-07,Huechuraba,Renca,47
2020-04-07,Huechuraba,San Bernardo,39
2020-04-07,Huechuraba,San Joaquin,20
2020-04-07,Huechuraba,San Miguel,126
2020-04-07,Huechuraba,San Ramon,14
2020-04-07,Huechuraba,Santiago,447
2020-04-07,Huechuraba,Vitacura,17
2020-04-07,Independencia,La Cisterna,449
2020-04-07,Independencia,La Florida,511
2020-04-07,Independencia,La Granja,31
2020-04-07,Independencia,La Pintana,20
2020-04-07,Independencia,La Reina,254
2020-04-07,Independencia,Las Condes,443
2020-04-07,Independencia,Lo Barnechea,47
2020-04-07,Independencia,Lo Espejo,61
2020-04-07,Independencia,Lo Prado,419
2020-04-07,Independencia,Macul,147
2020-04-07,Independencia,Maipu,231
2020-04-07,Independencia,Nunoa,609
2020-04-07,Independencia,Pedro Aguirre Cerda,98
2020-04-07,Independencia,Penalolen,228
2020-04-07,Independencia,Providencia,582
2020-04-07,Independencia,Pudahuel,271
2020-04-07,Independencia,Puente Alto,287
2020-04-07,Independencia,Quilicura,1312
2020-04-07,Independencia,Quinta Normal,158
2020-04-07,Independencia,Recoleta,696
2020-04-07,Independencia,Renca,475
2020-04-07,Independencia,San Bernardo,152
2020-04-07,Independencia,San Joaquin,139
2020-04-07,Independencia,San Miguel,437
2020-04-07,Independencia,San Ramon,62
2020-04-07,Independencia,Santiago,2564
2020-04-07,Independencia,Vitacura,76
2020-04-07,La Cisterna,La Florida,1252
2020-04-07,La Cisterna,La Granja,201
2020-04-07,La Cisterna,La Pintana,490
2020-04-07,La Cisterna,La Reina,242
2020-04-07,La Cisterna,Las Condes,533
2020-04-07,La Cisterna,Lo Barnechea,16
2020-04-07,La Cisterna,Lo Espejo,594
2020-04-07,La Cisterna,Lo Prado,527
2020-04-07,La Cisterna,Macul,204
2020-04-07,La Cisterna,Maipu,349
2020-04-07,La Cisterna,Nunoa,545
2020-04-07,La Cisterna,Pedro Aguirre Cerda,646
2020-04-07,La Cisterna,Penalolen,590
2020-04-07,La Cisterna,Providencia,1098
2020-04-07,La Cisterna,Pudahuel,358
2020-04-07,La Cisterna,Puente Alto,895
2020-04-07,La Cisterna,Quilicura,468
2020-04-07,La Cisterna,Quinta Normal,260
2020-04-07,La Cisterna,Recoleta,1813
2020-04-07,La Cisterna,Renca,143
2020-04-07,La Cisterna,San Bernardo,696
2020-04-07,La Cisterna,San Joaquin,232
2020-04-07,La Cisterna,San Miguel,2500
2020-04-07,La Cisterna,San Ramon,770
2020-04-07,La Cisterna,Santiago,3809
2020-04-07,La Cisterna,Vitacura,75
2020-04-07,La Florida,La Granja,847
2020-04-07,La Florida,La Pintana,148
2020-04-07,La Florida,La Reina,496
2020-04-07,La Florida,Las Condes,1152
2020-04-07,La Florida,Lo Barnechea,35
2020-04-07,La Florida,Lo Espejo,118
2020-04-07,La Florida,Lo Prado,604
2020-04-07,La Florida,Macul,1137
2020-04-07,La Florida,Maipu,267
2020-04-07,La Florida,Nunoa,1028
2020-04-07,La Florida,Pedro Aguirre Cerda,176
2020-04-07,La Florida,Penalolen,1214
2020-04-07,La Florida,Providencia,1922
2020-04-07,La Florida,Pudahuel,548
2020-04-07,La Florida,Puente Alto,3601
2020-04-07,La Florida,Quilicura,563
2020-04-07,La Florida,Quinta Normal,436
2020-04-07,La Florida,Recoleta,1031
2020-04-07,La Florida,Renca,122
2020-04-07,La Florida,San Bernardo,127
2020-04-07,La Florida,San Joaquin,586
2020-04-07,La Florida,San Miguel,453
2020-04-07,La Florida,San Ramon,524
2020-04-07,La Florida,Santiago,3454
2020-04-07,La Florida,Vitacura,110
2020-04-07,La Granja,La Pintana,71
2020-04-07,La Granja,La Reina,63
2020-04-07,La Granja,Las Condes,142
2020-04-07,La Granja,Lo Barnechea,16
2020-04-07,La Granja,Lo Espejo,41
2020-04-07,La Granja,Lo Prado,59
2020-04-07,La Granja,Macul,58
2020-04-07,La Granja,Maipu,76
2020-04-07,La Granja,Nunoa,95
2020-04-07,La Granja,Pedro Aguirre Cerda,43
2020-04-07,La Granja,Penalolen,81
2020-04-07,La Granja,Providencia,216
2020-04-07,La Granja,Pudahuel,37
2020-04-07,La Granja,Puente Alto,208
2020-04-07,La Granja,Quilicura,56
2020-04-07,La Granja,Quinta Normal,61
2020-04-07,La Granja,Recoleta,160
2020-04-07,La Granja,Renca,31
2020-04-07,La Granja,San Bernardo,22
2020-04-07,La Granja,San Joaquin,114
2020-04-07,La Granja,San Miguel,124
2020-04-07,La Granja,San Ramon,192
2020-04-07,La Granja,Santiago,410
2020-04-07,La Granja,Vitacura,35
2020-04-07,La Pintana,La Reina,48
2020-04-07,La Pintana,Las Condes,108
2020-04-07,La Pintana,Lo Barnechea,13
2020-04-07,La Pintana,Lo Espejo,20
2020-04-07,La Pintana,Lo Prado,52
2020-04-07,La Pintana,Macul,59
2020-04-07,La Pintana,Maipu,44
2020-04-07,La Pintana,Nunoa,64
2020-04-07,La Pintana,Pedro Aguirre Cerda,26
2020-04-07,La Pintana,Penalolen,94
2020-04-07,La Pintana,Providencia,177
2020-04-07,La Pintana,Pudahuel,8
2020-04-07,La Pintana,Puente Alto,316
2020-04-07,La Pintana,Quilicura,54
2020-04-07,La Pintana,Quinta Normal,30
2020-04-07,La Pintana,Recoleta,186
2020-04-07,La Pintana,Renca,10
2020-04-07,La Pintana,San Bernardo,61
2020-04-07,La Pintana,San Joaquin,63
2020-04-07,La Pintana,San Miguel,139
2020-04-07,La Pintana,San Ramon,76
2020-04-07,La Pintana,Santiago,475
2020-04-07,La Pintana,Vitacura,44
2020-04-07,La Reina,Las Condes,390
2020-04-07,La Reina,Lo Barnechea,21
2020-04-07,La Reina,Lo Espejo,27
2020-04-07,La Reina,Lo Prado,281
2020-04-07,La Reina,Macul,82
2020-04-07,La Reina,Maipu,107
2020-04-07,La Reina,Nunoa,851
2020-04-07,La Reina,Pedro Aguirre Cerda,73
2020-04-07,La Reina,Penalolen,624
2020-04-07,La Reina,Providencia,389
2020-04-07,La Reina,Pudahuel,120
2020-04-07,La Reina,Puente Alto,603
2020-04-07,La Reina,Quilicura,163
2020-04-07,La Reina,Quinta Normal,106
2020-04-07,La Reina,Recoleta,221
2020-04-07,La Reina,Renca,31
2020-04-07,La Reina,San Bernardo,53
2020-04-07,La Reina,San Joaquin,51
2020-04-07,La Reina,San Miguel,123
2020-04-07,La Reina,San Ramon,50
2020-04-07,La Reina,Santiago,1129
2020-04-07,La Reina,Vitacura,30
2020-04-07,Las Condes,Lo Barnechea,366
2020-04-07,Las Condes,Lo Espejo,87
2020-04-07,Las Condes,Lo Prado,841
2020-04-07,Las Condes,Macul,200
2020-04-07,Las Condes,Maipu,459
2020-04-07,Las Condes,Nunoa,627
2020-04-07,Las Condes,Pedro Aguirre Cerda,234
2020-04-07,Las Condes,Penalolen,570
2020-04-07,Las Condes,Providencia,1519
2020-04-07,Las Condes,Pudahuel,323
2020-04-07,Las Condes,Puente Alto,1192
2020-04-07,Las Condes,Quilicura,204
2020-04-07,Las Condes,Quinta Normal,228
2020-04-07,Las Condes,Recoleta,393
2020-04-07,Las Condes,Renca,103
2020-04-07,Las Condes,San Bernardo,232
2020-04-07,Las Condes,San Joaquin,115
2020-04-07,Las Condes,San Miguel,361
2020-04-07,Las Condes,San Ramon,164
2020-04-07,Las Condes,Santiago,3411
2020-04-07,Las Condes,Vitacura,234
2020-04-07,Lo Barnechea,Lo Espejo,15
2020-04-07,Lo Barnechea,Lo Prado,65
2020-04-07,Lo Barnechea,Macul,10
2020-04-07,Lo Barnechea,Maipu,46
2020-04-07,Lo Barnechea,Nunoa,70
2020-04-07,Lo Barnechea,Pedro Aguirre Cerda,20
2020-04-07,Lo Barnechea,Penalolen,59
2020-04-07,Lo Barnechea,Providencia,124
2020-04-07,Lo Barnechea,Pudahuel,48
2020-04-07,Lo Barnechea,Puente Alto,108
2020-04-07,Lo Barnechea,Quilicura,32
2020-04-07,Lo Barnechea,Quinta Normal,31
2020-04-07,Lo Barnechea,Recoleta,39
2020-04-07,Lo Barnechea,Renca,15
2020-04-07,Lo Barnechea,San Bernardo,20
2020-04-07,Lo Barnechea,San Joaquin,9
2020-04-07,Lo Barnechea,San Miguel,29
2020-04-07,Lo Barnechea,San Ramon,15
2020-04-07,Lo Barnechea,Santiago,335
2020-04-07,Lo Barnechea,Vitacura,161
2020-04-07,Lo Espejo,Lo Prado,61
2020-04-07,Lo Espejo,Macul,56
2020-04-07,Lo Espejo,Maipu,278
2020-04-07,Lo Espejo,Nunoa,117
2020-04-07,Lo Espejo,Pedro Aguirre Cerda,345
2020-04-07,Lo Espejo,Penalolen,50
2020-04-07,Lo Espejo,Providencia,272
2020-04-07,Lo Espejo,Pudahuel,47
2020-04-07,Lo Espejo,Puente Alto,74
2020-04-07,Lo Espejo,Quilicura,71
2020-04-07,Lo Espejo,Quinta Normal,41
2020-04-07,Lo Espejo,Recoleta,261
2020-04-07,Lo Espejo,Renca,45
2020-04-07,Lo Espejo,San Bernardo,315
2020-04-07,Lo Espejo,San Joaquin,70
2020-04-07,Lo Espejo,San Miguel,482
2020-04-07,Lo Espejo,San Ramon,43
2020-04-07,Lo Espejo,Santiago,893
2020-04-07,Lo Espejo,Vitacura,16
2020-04-07,Lo Prado,Macul,172
2020-04-07,Lo Prado,Maipu,2107
2020-04-07,Lo Prado,Nunoa,486
2020-04-07,Lo Prado,Pedro Aguirre Cerda,112
2020-04-07,Lo Prado,Penalolen,205
2020-04-07,Lo Prado,Providencia,1418
2020-04-07,Lo Prado,Pudahuel,2423
2020-04-07,Lo Prado,Puente Alto,322
2020-04-07,Lo Prado,Quilicura,316
2020-04-07,Lo Prado,Quinta Normal,697
2020-04-07,Lo Prado,Recoleta,1021
2020-04-07,Lo Prado,Renca,182
2020-04-07,Lo Prado,San Bernardo,219
2020-04-07,Lo Prado,San Joaquin,278
2020-04-07,Lo Prado,San Miguel,538
2020-04-07,Lo Prado,San Ramon,93
2020-04-07,Lo Prado,Santiago,3841
2020-04-07,Lo Prado,Vitacura,92
2020-04-07,Macul,Maipu,191
2020-04-07,Macul,Nunoa,653
2020-04-07,Macul,Pedro Aguirre Cerda,157
2020-04-07,Macul,Penalolen,494
2020-04-07,Macul,Providencia,526
2020-04-07,Macul,Pudahuel,188
2020-04-07,Macul,Puente Alto,634
2020-04-07,Macul,Quilicura,183
2020-04-07,Macul,Quinta Normal,174
2020-04-07,Macul,Recoleta,330
2020-04-07,Macul,Renca,54
2020-04-07,Macul,San Bernardo,77
2020-04-07,Macul,San Joaquin,251
2020-04-07,Macul,San Miguel,161
2020-04-07,Macul,San Ramon,47
2020-04-07,Macul,Santiago,1036
2020-04-07,Macul,Vitacura,29
2020-04-07,Maipu,Nunoa,617
2020-04-07,Maipu,Pedro Aguirre Cerda,252
2020-04-07,Maipu,Penalolen,213
2020-04-07,Maipu,Providencia,1166
2020-04-07,Maipu,Pudahuel,977
2020-04-07,Maipu,Puente Alto,205
2020-04-07,Maipu,Quilicura,319
2020-04-07,Maipu,Quinta Normal,422
2020-04-07,Maipu,Recoleta,882
2020-04-07,Maipu,Renca,228
2020-04-07,Maipu,San Bernardo,285
2020-04-07,Maipu,San Joaquin,300
2020-04-07,Maipu,San Miguel,433
2020-04-07,Maipu,San Ramon,46
2020-04-07,Maipu,Santiago,3743
2020-04-07,Maipu,Vitacura,109
2020-04-07,Nunoa,Pedro Aguirre Cerda,229
2020-04-07,Nunoa,Penalolen,1665
2020-04-07,Nunoa,Providencia,1443
2020-04-07,Nunoa,Pudahuel,393
2020-04-07,Nunoa,Puente Alto,1065
2020-04-07,Nunoa,Quilicura,329
2020-04-07,Nunoa,Quinta Normal,294
2020-04-07,Nunoa,Recoleta,520
2020-04-07,Nunoa,Renca,60
2020-04-07,Nunoa,San Bernardo,202
2020-04-07,Nunoa,San Joaquin,183
2020-04-07,Nunoa,San Miguel,370
2020-04-07,Nunoa,San Ramon,160
2020-04-07,Nunoa,Santiago,3439
2020-04-07,Nunoa,Vitacura,53
2020-04-07,Pedro Aguirre Cerda,Penalolen,70
2020-04-07,Pedro Aguirre Cerda,Providencia,414
2020-04-07,Pedro Aguirre Cerda,Pudahuel,72
2020-04-07,Pedro Aguirre Cerda,Puente Alto,137
2020-04-07,Pedro Aguirre Cerda,Quilicura,110
2020-04-07,Pedro Aguirre Cerda,Quinta Normal,83
2020-04-07,Pedro Aguirre Cerda,Recoleta,302
2020-04-07,Pedro Aguirre Cerda,Renca,35
2020-04-07,Pedro Aguirre Cerda,San Bernardo,468
2020-04-07,Pedro Aguirre Cerda,San Joaquin,125
2020-04-07,Pedro Aguirre Cerda,San Miguel,578
2020-04-07,Pedro Aguirre Cerda,San Ramon,34
2020-04-07,Pedro Aguirre Cerda,Santiago,1310
2020-04-07,Pedro Aguirre Cerda,Vitacura,34
2020-04-07,Penalolen,Providencia,1204
2020-04-07,Penalolen,Pudahuel,196
2020-04-07,Penalolen,Puente Alto,1251
2020-04-07,Penalolen,Quilicura,284
2020-04-07,Penalolen,Quinta Normal,170
2020-04-07,Penalolen,Recoleta,354
2020-04-07,Penalolen,Renca,80
2020-04-07,Penalolen,San Bernardo,75
2020-04-07,Penalolen,San Joaquin,112
2020-04-07,Penalolen,San Miguel,241
2020-04-07,Penalolen,San Ramon,278
2020-04-07,Penalolen,Santiago,1639
2020-04-07,Penalolen,Vitacura,116
2020-04-07,Providencia,Pudahuel,660
2020-04-07,Providencia,Puente Alto,1694
2020-04-07,Providencia,Quilicura,317
2020-04-07,Providencia,Quinta Normal,518
2020-04-07,Providencia,Recoleta,719
2020-04-07,Providencia,Renca,264
2020-04-07,Providencia,San Bernardo,349
2020-04-07,Providencia,San Joaquin,225
2020-04-07,Providencia,San Miguel,652
2020-04-07,Providencia,San Ramon,220
2020-04-07,Providencia,Santiago,4260
2020-04-07,Providencia,Vitacura,210
2020-04-07,Pudahuel,Puente Alto,384
2020-04-07,Pudahuel,Quilicura,324
2020-04-07,Pudahuel,Quinta Normal,994
2020-04-07,Pudahuel,Recoleta,719
2020-04-07,Pudahuel,Renca,309
2020-04-07,Pudahuel,San Bernardo,169
2020-04-07,Pudahuel,San Joaquin,263
2020-04-07,Pudahuel,San Miguel,504
2020-04-07,Pudahuel,San Ramon,85
2020-04-07,Pudahuel,Santiago,3541
2020-04-07,Pudahuel,Vitacura,85
2020-04-07,Puente Alto,Quilicura,422
2020-04-07,Puente Alto,Quinta Normal,352
2020-04-07,Puente Alto,Recoleta,918
2020-04-07,Puente Alto,Renca,73
2020-04-07,Puente Alto,San Bernardo,91
2020-04-07,Puente Alto,San Joaquin,745
2020-04-07,Puente Alto,San Miguel,575
2020-04-07,Puente Alto,San Ramon,209
2020-04-07,Puente Alto,Santiago,3071
2020-04-07,Puente Alto,Vitacura,164
2020-04-07,Quilicura,Quinta Normal,309
2020-04-07,Quilicura,Recoleta,1036
2020-04-07,Quilicura,Renca,544
2020-04-07,Quilicura,San Bernardo,107
2020-04-07,Quilicura,San Joaquin,139
2020-04-07,Quilicura,San Miguel,529
2020-04-07,Quilicura,San Ramon,121
2020-04-07,Quilicura,Santiago,3511
2020-04-07,Quilicura,Vitacura,84
2020-04-07,Quinta Normal,Recoleta,388
2020-04-07,Quinta Normal,Renca,393
2020-04-07,Quinta Normal,San Bernardo,142
2020-04-07,Quinta Normal,San Joaquin,144
2020-04-07,Quinta Normal,San Miguel,262
2020-04-07,Quinta Normal,San Ramon,49
2020-04-07,Quinta Normal,Santiago,2529
2020-04-07,Quinta Normal,Vitacura,98
2020-04-07,Recoleta,Renca,315
2020-04-07,Recoleta,San Bernardo,257
2020-04-07,Recoleta,San Joaquin,289
2020-04-07,Recoleta,San Miguel,1325
2020-04-07,Recoleta,San Ramon,259
2020-04-07,Recoleta,Santiago,4104
2020-04-07,Recoleta,Vitacura,134
2020-04-07,Renca,San Bernardo,79
